uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AC,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AL,OUTRAS,DOMICILIO,"70 - 79",F,385
AL,OUTRAS,DOMICILIO,"70 - 79",M,497
AL,OUTRAS,HOSPITAL,"70 - 79",F,473
AL,OUTRAS,HOSPITAL,"70 - 79",M,505
AL,OUTRAS,IGNORADO,"70 - 79",F,3
AL,OUTRAS,IGNORADO,"70 - 79",M,4
AL,OUTRAS,OUTRO,"70 - 79",F,6
AL,OUTRAS,OUTRO,"70 - 79",M,13
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,30
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,33
AL,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
AL,OUTRAS,VIA_PUBLICA,"70 - 79",M,22
AL,COVID,DOMICILIO,"70 - 79",F,6
AL,COVID,DOMICILIO,"70 - 79",M,17
AL,COVID,HOSPITAL,"70 - 79",F,231
AL,COVID,HOSPITAL,"70 - 79",M,353
AL,COVID,IGNORADO,"70 - 79",F,1
AL,COVID,IGNORADO,"70 - 79",M,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
AL,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
AL,COVID,VIA_PUBLICA,"70 - 79",F,1
AL,INDETERMINADA,DOMICILIO,"70 - 79",F,5
AL,INDETERMINADA,DOMICILIO,"70 - 79",M,3
AL,INDETERMINADA,HOSPITAL,"70 - 79",F,3
AL,INDETERMINADA,HOSPITAL,"70 - 79",M,4
AL,INDETERMINADA,OUTRO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,46
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,55
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,89
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,104
AL,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AL,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
AL,PNEUMONIA,DOMICILIO,"70 - 79",F,15
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,33
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,212
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,207
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
AL,SEPTICEMIA,DOMICILIO,"70 - 79",F,22
AL,SEPTICEMIA,DOMICILIO,"70 - 79",M,22
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,204
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,223
AL,SEPTICEMIA,OUTRO,"70 - 79",F,1
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
AL,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AL,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,1
AL,SRAG,DOMICILIO,"70 - 79",F,2
AL,SRAG,DOMICILIO,"70 - 79",M,1
AL,SRAG,HOSPITAL,"70 - 79",F,28
AL,SRAG,HOSPITAL,"70 - 79",M,38
AL,SRAG,OUTRO,"70 - 79",F,2
AL,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AL,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AM,OUTRAS,AMBULANCIA,"70 - 79",F,1
AM,OUTRAS,DOMICILIO,"70 - 79",F,239
AM,OUTRAS,DOMICILIO,"70 - 79",M,453
AM,OUTRAS,HOSPITAL,"70 - 79",F,354
AM,OUTRAS,HOSPITAL,"70 - 79",M,474
AM,OUTRAS,IGNORADO,"70 - 79",F,2
AM,OUTRAS,IGNORADO,"70 - 79",M,1
AM,OUTRAS,OUTRO,"70 - 79",F,11
AM,OUTRAS,OUTRO,"70 - 79",M,16
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
AM,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,8
AM,COVID,DOMICILIO,"70 - 79",F,12
AM,COVID,DOMICILIO,"70 - 79",M,26
AM,COVID,HOSPITAL,"70 - 79",F,263
AM,COVID,HOSPITAL,"70 - 79",M,445
AM,COVID,OUTRO,"70 - 79",F,6
AM,COVID,OUTRO,"70 - 79",M,6
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
AM,COVID,POSTO_SAUDE,"70 - 79",M,1
AM,INDETERMINADA,DOMICILIO,"70 - 79",F,6
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,18
AM,INDETERMINADA,HOSPITAL,"70 - 79",F,3
AM,INDETERMINADA,HOSPITAL,"70 - 79",M,3
AM,INDETERMINADA,OUTRO,"70 - 79",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,26
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,25
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,53
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,93
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AM,PNEUMONIA,AMBULANCIA,"70 - 79",M,1
AM,PNEUMONIA,DOMICILIO,"70 - 79",F,8
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,10
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,207
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,292
AM,PNEUMONIA,OUTRO,"70 - 79",F,1
AM,PNEUMONIA,OUTRO,"70 - 79",M,4
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",F,1
AM,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
AM,SEPTICEMIA,DOMICILIO,"70 - 79",F,4
AM,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,141
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,171
AM,SEPTICEMIA,OUTRO,"70 - 79",F,1
AM,SEPTICEMIA,OUTRO,"70 - 79",M,5
AM,SRAG,DOMICILIO,"70 - 79",F,1
AM,SRAG,DOMICILIO,"70 - 79",M,7
AM,SRAG,HOSPITAL,"70 - 79",F,65
AM,SRAG,HOSPITAL,"70 - 79",M,111
AM,SRAG,OUTRO,"70 - 79",M,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
AP,OUTRAS,DOMICILIO,"70 - 79",F,24
AP,OUTRAS,DOMICILIO,"70 - 79",M,39
AP,OUTRAS,HOSPITAL,"70 - 79",F,45
AP,OUTRAS,HOSPITAL,"70 - 79",M,83
AP,OUTRAS,OUTRO,"70 - 79",M,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
AP,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
AP,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
AP,COVID,AMBULANCIA,"70 - 79",M,1
AP,COVID,DOMICILIO,"70 - 79",M,9
AP,COVID,HOSPITAL,"70 - 79",F,53
AP,COVID,HOSPITAL,"70 - 79",I,1
AP,COVID,HOSPITAL,"70 - 79",M,105
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
AP,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
AP,COVID,POSTO_SAUDE,"70 - 79",F,2
AP,COVID,POSTO_SAUDE,"70 - 79",M,5
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,11
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,3
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,22
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,PNEUMONIA,DOMICILIO,"70 - 79",F,6
AP,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AP,PNEUMONIA,HOSPITAL,"70 - 79",F,17
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,24
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
AP,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,19
AP,SEPTICEMIA,HOSPITAL,"70 - 79",M,16
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AP,SRAG,HOSPITAL,"70 - 79",F,1
AP,SRAG,HOSPITAL,"70 - 79",M,1
BA,OUTRAS,AMBULANCIA,"70 - 79",M,1
BA,OUTRAS,DOMICILIO,"70 - 79",F,1488
BA,OUTRAS,DOMICILIO,"70 - 79",I,1
BA,OUTRAS,DOMICILIO,"70 - 79",M,2305
BA,OUTRAS,HOSPITAL,"70 - 79",F,1933
BA,OUTRAS,HOSPITAL,"70 - 79",M,2459
BA,OUTRAS,IGNORADO,"70 - 79",F,16
BA,OUTRAS,IGNORADO,"70 - 79",I,1
BA,OUTRAS,IGNORADO,"70 - 79",M,29
BA,OUTRAS,OUTRO,"70 - 79",F,70
BA,OUTRAS,OUTRO,"70 - 79",M,148
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,246
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",I,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,265
BA,OUTRAS,POSTO_SAUDE,"70 - 79",M,2
BA,OUTRAS,VIA_PUBLICA,"70 - 79",F,26
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,59
BA,COVID,DOMICILIO,"70 - 79",F,28
BA,COVID,DOMICILIO,"70 - 79",M,50
BA,COVID,HOSPITAL,"70 - 79",F,734
BA,COVID,HOSPITAL,"70 - 79",I,1
BA,COVID,HOSPITAL,"70 - 79",M,1105
BA,COVID,IGNORADO,"70 - 79",F,1
BA,COVID,IGNORADO,"70 - 79",M,3
BA,COVID,OUTRO,"70 - 79",F,12
BA,COVID,OUTRO,"70 - 79",M,7
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,63
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,66
BA,COVID,VIA_PUBLICA,"70 - 79",F,2
BA,COVID,VIA_PUBLICA,"70 - 79",M,3
BA,INDETERMINADA,DOMICILIO,"70 - 79",F,4
BA,INDETERMINADA,DOMICILIO,"70 - 79",M,9
BA,INDETERMINADA,HOSPITAL,"70 - 79",F,2
BA,INDETERMINADA,HOSPITAL,"70 - 79",M,5
BA,INDETERMINADA,OUTRO,"70 - 79",F,2
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,102
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",I,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,162
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,466
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,545
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,9
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,57
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,60
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,23
BA,PNEUMONIA,DOMICILIO,"70 - 79",M,47
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,501
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,627
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,PNEUMONIA,OUTRO,"70 - 79",F,5
BA,PNEUMONIA,OUTRO,"70 - 79",M,7
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,36
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,40
BA,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",F,36
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,41
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,784
BA,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,893
BA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
BA,SEPTICEMIA,OUTRO,"70 - 79",F,13
BA,SEPTICEMIA,OUTRO,"70 - 79",M,8
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,56
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,65
BA,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
BA,SRAG,DOMICILIO,"70 - 79",F,4
BA,SRAG,DOMICILIO,"70 - 79",M,3
BA,SRAG,HOSPITAL,"70 - 79",F,44
BA,SRAG,HOSPITAL,"70 - 79",M,53
BA,SRAG,OUTRO,"70 - 79",M,2
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
BA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
CE,OUTRAS,AMBULANCIA,"70 - 79",F,5
CE,OUTRAS,AMBULANCIA,"70 - 79",M,4
CE,OUTRAS,DOMICILIO,"70 - 79",F,775
CE,OUTRAS,DOMICILIO,"70 - 79",I,2
CE,OUTRAS,DOMICILIO,"70 - 79",M,1043
CE,OUTRAS,HOSPITAL,"70 - 79",F,932
CE,OUTRAS,HOSPITAL,"70 - 79",M,1107
CE,OUTRAS,IGNORADO,"70 - 79",F,226
CE,OUTRAS,IGNORADO,"70 - 79",M,297
CE,OUTRAS,OUTRO,"70 - 79",F,73
CE,OUTRAS,OUTRO,"70 - 79",M,73
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,109
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,102
CE,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
CE,OUTRAS,VIA_PUBLICA,"70 - 79",F,8
CE,OUTRAS,VIA_PUBLICA,"70 - 79",M,35
CE,COVID,AMBULANCIA,"70 - 79",F,1
CE,COVID,DOMICILIO,"70 - 79",F,41
CE,COVID,DOMICILIO,"70 - 79",M,55
CE,COVID,HOSPITAL,"70 - 79",F,804
CE,COVID,HOSPITAL,"70 - 79",I,1
CE,COVID,HOSPITAL,"70 - 79",M,1044
CE,COVID,IGNORADO,"70 - 79",F,114
CE,COVID,IGNORADO,"70 - 79",I,1
CE,COVID,IGNORADO,"70 - 79",M,139
CE,COVID,OUTRO,"70 - 79",F,9
CE,COVID,OUTRO,"70 - 79",M,16
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,93
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,129
CE,COVID,VIA_PUBLICA,"70 - 79",M,1
CE,INDETERMINADA,DOMICILIO,"70 - 79",F,9
CE,INDETERMINADA,DOMICILIO,"70 - 79",M,8
CE,INDETERMINADA,HOSPITAL,"70 - 79",F,1
CE,INDETERMINADA,HOSPITAL,"70 - 79",M,5
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,69
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,75
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,184
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,172
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,40
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,45
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,25
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,4
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,3
CE,PNEUMONIA,AMBULANCIA,"70 - 79",F,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,44
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,67
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,453
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,496
CE,PNEUMONIA,IGNORADO,"70 - 79",F,69
CE,PNEUMONIA,IGNORADO,"70 - 79",M,64
CE,PNEUMONIA,OUTRO,"70 - 79",F,8
CE,PNEUMONIA,OUTRO,"70 - 79",M,4
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,38
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,37
CE,PNEUMONIA,VIA_PUBLICA,"70 - 79",M,1
CE,SEPTICEMIA,AMBULANCIA,"70 - 79",F,1
CE,SEPTICEMIA,DOMICILIO,"70 - 79",F,33
CE,SEPTICEMIA,DOMICILIO,"70 - 79",M,32
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,405
CE,SEPTICEMIA,HOSPITAL,"70 - 79",I,1
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,387
CE,SEPTICEMIA,IGNORADO,"70 - 79",F,43
CE,SEPTICEMIA,IGNORADO,"70 - 79",M,56
CE,SEPTICEMIA,OUTRO,"70 - 79",F,2
CE,SEPTICEMIA,OUTRO,"70 - 79",M,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,29
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,29
CE,SEPTICEMIA,VIA_PUBLICA,"70 - 79",M,2
CE,SRAG,DOMICILIO,"70 - 79",F,1
CE,SRAG,DOMICILIO,"70 - 79",M,1
CE,SRAG,HOSPITAL,"70 - 79",F,66
CE,SRAG,HOSPITAL,"70 - 79",M,45
CE,SRAG,IGNORADO,"70 - 79",F,6
CE,SRAG,IGNORADO,"70 - 79",M,17
CE,SRAG,OUTRO,"70 - 79",F,5
CE,SRAG,OUTRO,"70 - 79",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
CE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,20
DF,OUTRAS,DOMICILIO,"70 - 79",F,134
DF,OUTRAS,DOMICILIO,"70 - 79",M,172
DF,OUTRAS,HOSPITAL,"70 - 79",F,454
DF,OUTRAS,HOSPITAL,"70 - 79",I,1
DF,OUTRAS,HOSPITAL,"70 - 79",M,506
DF,OUTRAS,OUTRO,"70 - 79",F,23
DF,OUTRAS,OUTRO,"70 - 79",M,37
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,21
DF,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
DF,OUTRAS,VIA_PUBLICA,"70 - 79",M,9
DF,COVID,DOMICILIO,"70 - 79",F,6
DF,COVID,DOMICILIO,"70 - 79",M,4
DF,COVID,HOSPITAL,"70 - 79",F,380
DF,COVID,HOSPITAL,"70 - 79",M,552
DF,COVID,OUTRO,"70 - 79",F,5
DF,COVID,OUTRO,"70 - 79",M,4
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,INDETERMINADA,DOMICILIO,"70 - 79",F,2
DF,INDETERMINADA,DOMICILIO,"70 - 79",M,3
DF,INDETERMINADA,HOSPITAL,"70 - 79",F,6
DF,INDETERMINADA,HOSPITAL,"70 - 79",M,10
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,16
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,63
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,78
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,7
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,4
DF,PNEUMONIA,DOMICILIO,"70 - 79",M,11
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,275
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,292
DF,PNEUMONIA,OUTRO,"70 - 79",F,4
DF,PNEUMONIA,OUTRO,"70 - 79",M,4
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,12
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,225
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,204
DF,SEPTICEMIA,OUTRO,"70 - 79",F,6
DF,SEPTICEMIA,OUTRO,"70 - 79",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
DF,SRAG,HOSPITAL,"70 - 79",F,7
DF,SRAG,HOSPITAL,"70 - 79",M,9
ES,OUTRAS,DOMICILIO,"70 - 79",F,331
ES,OUTRAS,DOMICILIO,"70 - 79",M,472
ES,OUTRAS,HOSPITAL,"70 - 79",F,658
ES,OUTRAS,HOSPITAL,"70 - 79",I,2
ES,OUTRAS,HOSPITAL,"70 - 79",M,859
ES,OUTRAS,IGNORADO,"70 - 79",F,1
ES,OUTRAS,OUTRO,"70 - 79",F,8
ES,OUTRAS,OUTRO,"70 - 79",M,29
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,53
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,65
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,22
ES,COVID,DOMICILIO,"70 - 79",F,15
ES,COVID,DOMICILIO,"70 - 79",M,14
ES,COVID,HOSPITAL,"70 - 79",F,529
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,785
ES,COVID,OUTRO,"70 - 79",M,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
ES,COVID,VIA_PUBLICA,"70 - 79",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,33
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,51
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,76
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,111
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,6
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,2
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,27
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,49
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,273
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,416
ES,PNEUMONIA,OUTRO,"70 - 79",F,1
ES,PNEUMONIA,OUTRO,"70 - 79",M,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,PNEUMONIA,POSTO_SAUDE,"70 - 79",F,1
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,17
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,16
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,342
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,355
ES,SEPTICEMIA,IGNORADO,"70 - 79",M,1
ES,SEPTICEMIA,OUTRO,"70 - 79",F,2
ES,SEPTICEMIA,OUTRO,"70 - 79",M,3
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,8
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
ES,SRAG,DOMICILIO,"70 - 79",M,2
ES,SRAG,HOSPITAL,"70 - 79",F,19
ES,SRAG,HOSPITAL,"70 - 79",M,45
ES,SRAG,OUTRO,"70 - 79",M,1
GO,OUTRAS,AMBULANCIA,"70 - 79",M,1
GO,OUTRAS,DOMICILIO,"70 - 79",F,401
GO,OUTRAS,DOMICILIO,"70 - 79",M,603
GO,OUTRAS,HOSPITAL,"70 - 79",F,674
GO,OUTRAS,HOSPITAL,"70 - 79",M,901
GO,OUTRAS,IGNORADO,"70 - 79",F,35
GO,OUTRAS,IGNORADO,"70 - 79",M,57
